nInp,g,rGGin,rGinGb,Delay,N_AL,DNI,SNI,TH,N,MeanANC1,StdANC1,MeanANC2,StdANC2,MeanANC3,StdANC3,MeanANC4,StdANC4,MeanANC5,StdANC5,MeanANC6,StdANC6,MeanANC7,StdANC7,MeanA,StdA,SuccA,MeanASD1,StdASD1,SuccASD1,MeanASD2,StdASD2,SuccASD2,MeanASD3,StdASD3,SuccASD3,MeanASD4,StdASD4,SuccASD4,MeanASD5,StdASD5,SuccASD5,MeanASD6,StdASD6,SuccASD6,MaxOutSD1,StdMO1,MaxOutSD2,StdMO2,MaxOutSD3,StdMO3,MaxOutSD4,StdMO4,MaxOutSD5,StdMO5,MaxOutSD6,StdMO6,ReactTimesSD1,StdRT1,ReactTimesSD2,StdRT2,ReactTimesSD3,StdRT3,ReactTimesSD4,StdRT4,ReactTimesSD5,StdRT5,ReactTimesSD6,StdRT6,NeuroPercSD1,StdNP1,NeuroPercSD2,StdNP2,NeuroPercSD3,StdNP3,NeuroPercSD4,StdNP4,NeuroPercSD5,StdNP5,NeuroPercSD6,StdNP6,Wrs1,StdW1,Wrs2,StdW2,Wrs3,StdW3,Wrs4,StdW4,Wrs5,StdW5,Wrs6,StdW6,Wrs7,StdW7,WrsC1,StdWC1,WrsC2,StdWC2,WrsC3,StdWC3,WrsC4,StdWC4,WrsC5,StdWC5,WrsC6,StdWC6,WrsC7,StdWC7,PercError,StdPE,EVPC1,StdEV1,MBA,StdMBA,MBRt,StdMBRt,MBANC,StdMBANC,MBCorr,StdMBCorr,MBAll,StdMBAll,PercAnsw,StdPA
7,0.05,0.01,0,0.01,20,0.75,0.15,0.5,100,0.918598,0.0397734,0.850759,0.0530869,0.773025,0.060139,0.740412,0.0596975,0.75288,0.0694845,0.837427,0.067893,0.926849,0.0396292,0.902063,0.032561,0.604167,0.713854,0.0424495,0,0.8445,0.0599865,0.229167,0.912825,0.0536229,0.666667,0.963777,0.0319606,0.958333,0.981637,0.0249791,1,0.995781,0.00931808,1,1.21686,0.11111,1.43912,0.105006,1.74077,0.151758,2.11102,0.222996,2.62657,0.339966,3.2221,0.390996,0.296748,0.024137,0.265477,0.0144252,0.232098,0.0177034,0.19793,0.0192223,0.174266,0.0209683,0.150831,0.017012,0.103648,0.0176902,0.158444,0.0217606,0.225739,0.0277518,0.322032,0.0278112,0.402184,0.0276238,0.576934,0.0325334,0.015962,0.0367478,0.0364671,0.0515521,0.0811378,0.079419,0.0861972,0.0701662,0.0878717,0.0833625,0.0397123,0.0468457,0.0137219,0.0297794,0.00293363,0.0197743,0.00416078,0.0204097,0.0161036,0.0385336,0.0135865,0.0328504,0.0215769,0.043489,0.00605891,0.0288631,0.00284974,0.0196207,0.112422,0.0392877,15.7381,1.2047,0.395833,0.494204,0.6875,0.468417,0.791667,0.410414,0.979167,0.144338,0.208333,0.410414,0.898234,0.0251201
7,0.05,0.01,0,0.01,20,0.75,0.2,0.5,100,0.87589,0.0544196,0.771438,0.0603981,0.69547,0.0645671,0.666826,0.0552701,0.676525,0.0716296,0.759541,0.074394,0.881882,0.0554248,0.849011,0.044312,0.104167,0.6618,0.039422,0,0.763316,0.0603174,0,0.833753,0.0656518,0.145833,0.90956,0.0546245,0.604167,0.945902,0.0595321,0.833333,0.979734,0.0298019,0.979167,1.272,0.128732,1.3968,0.114538,1.58099,0.12851,1.80402,0.178716,2.18632,0.28714,2.66157,0.349395,0.296248,0.0230906,0.274714,0.0179331,0.254503,0.0203615,0.227539,0.0180014,0.199724,0.023669,0.175669,0.0285513,0.0991784,0.0174619,0.143171,0.0245362,0.195451,0.0302463,0.290037,0.0345443,0.371661,0.036796,0.548704,0.0387455,0.0277384,0.0477427,0.076916,0.087245,0.131336,0.089064,0.147242,0.0923767,0.130863,0.0876381,0.085722,0.0884756,0.0283798,0.0444024,0.00662838,0.0311709,0.00980765,0.027493,0.0302739,0.0611034,0.0288562,0.0490692,0.0214453,0.0485032,0.0104983,0.0279929,0.0026741,0.0155031,0.145565,0.0501597,15.7822,1.20451,0.541667,0.503534,0.479167,0.504852,0.875,0.334219,0.854167,0.356674,0.291667,0.45934,0.889266,0.0249797
7,0.05,0.01,0,0.01,20,0.75,0.25,0.5,100,0.823177,0.0651905,0.700939,0.064265,0.638268,0.0625796,0.61691,0.0550292,0.622357,0.0673104,0.693058,0.0735743,0.827943,0.0629758,0.791835,0.0508488,0,0.623749,0.0393292,0,0.701555,0.0537627,0,0.761672,0.0584223,0,0.834368,0.0666934,0.145833,0.888062,0.0799419,0.5625,0.941606,0.0582612,0.791667,1.32098,0.141868,1.38861,0.129193,1.5033,0.130784,1.62215,0.151714,1.89846,0.232558,2.25865,0.290026,0.289473,0.0253071,0.276245,0.0181126,0.261897,0.0194606,0.246458,0.0198913,0.222767,0.0222492,0.199159,0.0215213,0.0951283,0.0166519,0.129183,0.0255214,0.165932,0.0292252,0.252378,0.0397222,0.333446,0.0466197,0.509415,0.0485538,0.044625,0.0645781,0.122169,0.0976231,0.18803,0.0937633,0.198856,0.0853393,0.174097,0.0765512,0.144514,0.100801,0.0514106,0.0679349,0.00599041,0.0260664,0.0215944,0.0466888,0.0377358,0.053255,0.0432787,0.054034,0.0225195,0.0398956,0.0214137,0.0423623,0.00496993,0.0204761,0.181807,0.0603063,15.8384,1.20487,0.520833,0.504852,0.208333,0.410414,0.875,0.334219,0.791667,0.410414,0.0833333,0.27931,0.876885,0.0254823
7,0.05,0.01,0,0.01,20,0.75,0.3,0.5,100,0.774615,0.0701458,0.646624,0.0624627,0.603205,0.0594888,0.582932,0.0500907,0.583677,0.0636031,0.643845,0.0695755,0.774971,0.0647717,0.741131,0.0517908,0,0.598635,0.0359575,0,0.654083,0.0493175,0,0.701898,0.054702,0,0.768725,0.0703903,0.0208333,0.825983,0.0897325,0.1875,0.897461,0.0774633,0.583333,1.35845,0.149955,1.39521,0.139807,1.47098,0.141083,1.52706,0.146326,1.72598,0.193116,1.99356,0.239286,0.282908,0.0249609,0.275416,0.0215856,0.266995,0.0219186,0.259391,0.0198852,0.241901,0.0244969,0.217245,0.0259999,0.0916679,0.0157193,0.117596,0.0251995,0.141754,0.0262882,0.216067,0.0409785,0.293498,0.0530598,0.463602,0.058656,0.0711589,0.0911317,0.17922,0.109967,0.247552,0.0973754,0.26244,0.0856448,0.229749,0.0895507,0.214291,0.111248,0.0843533,0.0959576,0.00885516,0.0301823,0.0346826,0.0583897,0.0393076,0.0495512,0.0484131,0.0559409,0.0430618,0.0584901,0.0524734,0.0583823,0.0166288,0.0378363,0.217875,0.069345,15.9055,1.20575,0.395833,0.494204,0.104167,0.308709,0.833333,0.376622,0.604167,0.494204,0.0833333,0.27931,0.870198,0.0257064
7,0.05,0.01,0,0.01,20,0.75,0.35,0.5,100,0.733026,0.0669529,0.606196,0.0592831,0.578955,0.057356,0.560132,0.0471794,0.557067,0.0604,0.604437,0.0633042,0.732807,0.0653423,0.699184,0.0481736,0,0.581354,0.0367164,0,0.622673,0.0438944,0,0.657982,0.0514536,0,0.713368,0.0662925,0,0.772292,0.0901578,0.0625,0.847435,0.0830591,0.270833,1.38492,0.155025,1.40411,0.146799,1.45826,0.150286,1.47913,0.148775,1.62391,0.176381,1.82378,0.211523,0.27752,0.0231841,0.272121,0.0216459,0.264665,0.0222077,0.263405,0.0228687,0.248262,0.023551,0.233403,0.0215019,0.0886543,0.0147673,0.108573,0.024052,0.123909,0.0227362,0.185299,0.039481,0.256737,0.055489,0.41632,0.066353,0.108039,0.115771,0.238108,0.126505,0.286938,0.104008,0.308431,0.0966168,0.279653,0.112247,0.260984,0.120394,0.120909,0.11783,0.0164662,0.042264,0.0430888,0.056652,0.0563207,0.0640722,0.0676083,0.0645946,0.0606629,0.0703991,0.0690778,0.0787992,0.0229687,0.0423279,0.251804,0.0773347,15.9826,1.20714,0.1875,0.394443,0.0208333,0.144338,0.770833,0.424744,0.4375,0.501328,0,0,0.863552,0.0264835
7,0.05,0.01,0,0.01,20,0.75,0.4,0.5,100,0.696889,0.0630519,0.576777,0.0565791,0.560529,0.0548377,0.544851,0.0463064,0.539334,0.0593739,0.574638,0.0566488,0.696541,0.0625728,0.664006,0.0426206,0,0.567918,0.0367525,0,0.598495,0.0391137,0,0.624718,0.047689,0,0.668493,0.0621001,0,0.726002,0.0837814,0,0.798413,0.0825093,0.0416667,1.40265,0.158183,1.41121,0.151896,1.45357,0.157064,1.45408,0.152127,1.56419,0.171206,1.71214,0.200829,0.27217,0.0235253,0.271356,0.0244381,0.267784,0.023664,0.268849,0.0260782,0.255441,0.0262222,0.236251,0.030939,0.0860374,0.0139016,0.101453,0.0225664,0.111254,0.0195578,0.161063,0.0365611,0.225522,0.0546024,0.371295,0.0708577,0.150753,0.141116,0.29602,0.144114,0.331006,0.119888,0.337285,0.109129,0.327467,0.127829,0.302121,0.130031,0.160527,0.143869,0.019021,0.045204,0.0745345,0.0857413,0.0829621,0.0859673,0.0890766,0.0978875,0.087491,0.0928235,0.0828093,0.0948364,0.0388997,0.0740761,0.28246,0.0837452,16.0685,1.20901,0.166667,0.376622,0.0208333,0.144338,0.770833,0.424744,0.354167,0.483321,0,0,0.859008,0.0255679
7,0.05,0.01,0,0.01,20,0.75,0.45,0.5,100,0.669826,0.0597318,0.556595,0.0543945,0.548873,0.0531935,0.532647,0.0472264,0.527246,0.0551141,0.556285,0.0513838,0.669281,0.0591063,0.63818,0.0376867,0,0.558681,0.0364051,0,0.580807,0.0377944,0,0.601816,0.0431949,0,0.638798,0.0603777,0,0.688969,0.0795109,0,0.760009,0.0776319,0,1.41381,0.159832,1.41577,0.155378,1.45155,0.161989,1.44033,0.154592,1.52767,0.171427,1.63896,0.201474,0.26986,0.0222587,0.267174,0.0254247,0.264379,0.0214755,0.260979,0.0210462,0.256409,0.02102,0.245152,0.035597,0.0837192,0.0131706,0.0957734,0.0209479,0.102285,0.0170538,0.142713,0.0334808,0.200098,0.0514464,0.330725,0.0723841,0.195095,0.163506,0.338178,0.152391,0.36206,0.13135,0.361407,0.125998,0.353754,0.133354,0.339038,0.132596,0.199497,0.163856,0.0258342,0.0605637,0.0828311,0.0914624,0.0939594,0.112798,0.0873622,0.0896796,0.0900162,0.087294,0.073989,0.094058,0.0326236,0.0601449,0.310027,0.0889246,16.162,1.21131,0.0833333,0.27931,0,0,0.75,0.437595,0.270833,0.449093,0,0,0.853909,0.024621
7,0.05,0.01,0,0.01,20,0.75,0.5,0.5,100,0.648266,0.0569998,0.541975,0.0523854,0.540339,0.0525748,0.524597,0.0474292,0.518382,0.0530226,0.54194,0.0487352,0.646686,0.0541613,0.617583,0.0341177,0,0.551203,0.0360933,0,0.568042,0.0365786,0,0.583618,0.0417779,0,0.616283,0.0570965,0,0.657978,0.0772951,0,0.728374,0.0730936,0,1.42024,0.160585,1.41815,0.157721,1.44993,0.165298,1.43221,0.156074,1.50332,0.173724,1.58907,0.202511,0.268663,0.0211392,0.263489,0.0209861,0.263393,0.0234422,0.260637,0.0246398,0.259604,0.0252445,0.242735,0.0297764,0.0816743,0.0125414,0.0912958,0.0193445,0.0958031,0.0152735,0.128923,0.030603,0.17963,0.0474773,0.295229,0.0717558,0.235824,0.173697,0.366694,0.151068,0.385991,0.134513,0.381958,0.143261,0.372557,0.139218,0.362486,0.129026,0.232238,0.172441,0.0414789,0.0736246,0.0856308,0.0819288,0.090446,0.104854,0.106896,0.101748,0.0909756,0.0969682,0.0574693,0.0640248,0.0395342,0.0667661,0.334918,0.0935243,16.2618,1.214,0.0833333,0.27931,0,0,0.666667,0.476393,0.229167,0.424744,0,0,0.850377,0.0243471
7,0.05,0.01,0,0.01,20,0.75,0.55,0.5,100,0.632199,0.0553957,0.531616,0.050383,0.533867,0.049007,0.518413,0.0470529,0.515141,0.0510475,0.531555,0.0471793,0.629091,0.0521481,0.602297,0.0319466,0,0.545684,0.0349109,0,0.55914,0.0355063,0,0.569985,0.0398379,0,0.599947,0.0562512,0,0.636197,0.0753761,0,0.70283,0.0724243,0,1.42322,0.16078,1.41858,0.159269,1.44772,0.16725,1.42669,0.156713,1.48578,0.175694,1.55319,0.202699,0.265596,0.0214737,0.262558,0.0211592,0.262964,0.0240971,0.257704,0.0209335,0.256567,0.021704,0.246184,0.0319579,0.0798387,0.0119628,0.0876309,0.0178453,0.0909928,0.0140316,0.118687,0.0281156,0.16339,0.0433396,0.264984,0.0695376,0.27315,0.182552,0.385663,0.149075,0.40699,0.137909,0.397258,0.15151,0.389814,0.140646,0.385048,0.130511,0.268559,0.185429,0.0547779,0.0788747,0.0957741,0.0898241,0.0946627,0.0982834,0.109377,0.113268,0.094382,0.0981864,0.0708605,0.0724722,0.0491962,0.0808978,0.357509,0.0978698,16.3667,1.21703,0.0625,0.244623,0.0208333,0.144338,0.625,0.489246,0.1875,0.394443,0,0,0.847163,0.0248591
7,0.05,0.01,0,0.01,20,0.75,0.6,0.5,100,0.616484,0.0530791,0.523777,0.0494156,0.528764,0.0486652,0.5143,0.0477506,0.510703,0.0500246,0.524702,0.0445843,0.614902,0.0488828,0.58929,0.0293295,0,0.541062,0.0343992,0,0.551231,0.034705,0,0.559144,0.0390146,0,0.585337,0.0547272,0,0.618272,0.0730627,0,0.680691,0.067644,0,1.42364,0.160443,1.41746,0.160026,1.44475,0.168352,1.42188,0.156755,1.47231,0.17711,1.52646,0.202285,0.261536,0.0200852,0.260232,0.0208094,0.261731,0.0233912,0.254759,0.0196603,0.256054,0.020021,0.252336,0.0360492,0.0781808,0.0114223,0.0846047,0.0164933,0.0873873,0.0131021,0.110939,0.0260505,0.150543,0.039357,0.239348,0.0665193,0.305792,0.191337,0.405258,0.151161,0.424456,0.141469,0.407969,0.156534,0.406219,0.146351,0.404583,0.132868,0.298062,0.191845,0.0553895,0.075102,0.0918063,0.0944765,0.103451,0.0928019,0.104896,0.10219,0.0950656,0.101191,0.0757251,0.0700066,0.0490793,0.0700283,0.377982,0.101957,16.4757,1.22033,0.0833333,0.27931,0,0,0.604167,0.494204,0.125,0.334219,0,0,0.843651,0.0258593
7,0.05,0.01,0,0.01,20,0.75,0.65,0.5,100,0.603518,0.0501782,0.517245,0.0473149,0.524478,0.0473129,0.510751,0.0482609,0.507266,0.0482091,0.517999,0.0431998,0.602995,0.0455421,0.57847,0.027775,0,0.537165,0.034467,0,0.544033,0.0341836,0,0.549724,0.0378093,0,0.574849,0.0546657,0,0.602471,0.0712585,0,0.662577,0.0658614,0,1.42214,0.159766,1.41504,0.160322,1.44107,0.168739,1.41715,0.156357,1.46141,0.17773,1.50573,0.201391,0.259283,0.0184637,0.258623,0.0200063,0.26182,0.0248462,0.254239,0.0201824,0.255012,0.0186685,0.255295,0.0412602,0.0766591,0.0109478,0.0820544,0.0152748,0.0845615,0.0124002,0.104971,0.0243075,0.140268,0.0356781,0.217738,0.0630647,0.331448,0.193988,0.418946,0.149315,0.436282,0.141183,0.416095,0.159715,0.419261,0.148009,0.418714,0.132555,0.323094,0.192921,0.0586352,0.0848548,0.0926334,0.0943749,0.112726,0.0970936,0.0969273,0.104066,0.100669,0.106054,0.0868788,0.0834588,0.0569476,0.0819948,0.396623,0.105707,16.5875,1.22386,0.0625,0.244623,0,0,0.541667,0.503534,0.104167,0.308709,0,0,0.841171,0.025559
7,0.05,0.01,0,0.01,20,0.75,0.7,0.5,100,0.592298,0.0480716,0.513404,0.0467581,0.522754,0.0470099,0.509059,0.0478085,0.504914,0.0474661,0.513963,0.0424144,0.593476,0.0441172,0.569768,0.0266945,0,0.534681,0.0341455,0,0.538963,0.0331752,0,0.543513,0.0376595,0,0.566504,0.0555616,0,0.591897,0.0667206,0,0.643048,0.0653866,0,1.41915,0.158876,1.41147,0.160191,1.4366,0.168524,1.41207,0.155718,1.45187,0.177551,1.48834,0.200319,0.256302,0.0164598,0.257492,0.018835,0.258904,0.0232854,0.256233,0.0198094,0.257532,0.0257271,0.253418,0.0360455,0.0752644,0.010536,0.0798691,0.0141768,0.0822917,0.0118455,0.10023,0.0228335,0.132018,0.0324199,0.199644,0.0594108,0.349843,0.193555,0.431934,0.151204,0.443821,0.142815,0.420486,0.162039,0.432106,0.148596,0.433285,0.131828,0.342947,0.191229,0.0626477,0.084753,0.0993692,0.0959721,0.113274,0.100454,0.0906415,0.104257,0.109903,0.110324,0.0906053,0.0864503,0.0711965,0.101929,0.413946,0.109475,16.7013,1.22754,0.0833333,0.27931,0.0208333,0.144338,0.520833,0.504852,0.104167,0.308709,0,0,0.838591,0.0256726
7,0.05,0.01,0,0.01,20,0.75,0.75,0.5,100,0.584255,0.0455423,0.509797,0.0456368,0.519283,0.0468879,0.506848,0.0475811,0.502767,0.0479004,0.509788,0.0414275,0.584911,0.0407584,0.562835,0.0245725,0,0.531775,0.0338553,0,0.534606,0.0324334,0,0.536978,0.0371167,0,0.55959,0.0540331,0,0.583051,0.0637159,0,0.63101,0.0660144,0,1.41503,0.157743,1.40702,0.159749,1.4314,0.167934,1.40653,0.154732,1.44308,0.176959,1.47297,0.199398,0.255434,0.016445,0.255023,0.0194345,0.257079,0.0213708,0.257989,0.0200222,0.257251,0.026276,0.249403,0.0307468,0.0739613,0.0101821,0.0779474,0.0132165,0.0804221,0.0113775,0.0964143,0.021579,0.125282,0.0297043,0.184489,0.0557299,0.368194,0.196579,0.44228,0.152455,0.450585,0.142888,0.42313,0.163825,0.440456,0.149517,0.445855,0.133313,0.354275,0.188101,0.0729579,0.0789163,0.111252,0.0991658,0.109501,0.10115,0.0885475,0.101583,0.114849,0.102479,0.0993137,0.0949095,0.0734078,0.100105,0.430087,0.113052,16.8162,1.23133,0.0416667,0.201941,0,0,0.5,0.505291,0.104167,0.308709,0,0,0.835357,0.0259244
7,0.05,0.01,0,0.01,20,0.75,0.8,0.5,100,0.57704,0.044009,0.507502,0.0453391,0.517511,0.0472484,0.505562,0.0474173,0.502052,0.0475424,0.507943,0.0396118,0.576342,0.0406414,0.556338,0.0238113,0,0.529138,0.0343582,0,0.531863,0.0323401,0,0.532831,0.0364877,0,0.552736,0.0529237,0,0.574269,0.0624318,0,0.617192,0.0696461,0,1.41004,0.156401,1.40181,0.159069,1.42562,0.166965,1.4006,0.153552,1.43452,0.176162,1.45928,0.198332,0.25361,0.0152227,0.253755,0.0178551,0.254342,0.0216551,0.256381,0.0218469,0.256034,0.0211308,0.252048,0.0320262,0.0727414,0.00987442,0.0762638,0.0123801,0.0788145,0.0109781,0.0932637,0.0205046,0.119648,0.0274935,0.171657,0.052225,0.380849,0.195606,0.449444,0.155114,0.455906,0.144303,0.424697,0.164565,0.447024,0.150503,0.456143,0.134983,0.366031,0.183406,0.087991,0.0896648,0.120761,0.103324,0.104558,0.0984003,0.0850664,0.0919609,0.113299,0.0980471,0.108888,0.0990974,0.0776807,0.102016,0.445355,0.117158,16.9313,1.23517,0.0416667,0.201941,0,0,0.479167,0.504852,0.104167,0.308709,0,0,0.832421,0.0258807
7,0.05,0.01,0,0.01,20,0.75,0.85,0.5,100,0.570376,0.0423042,0.505751,0.0439981,0.516505,0.0468557,0.504581,0.0463706,0.499834,0.0465344,0.505584,0.0382731,0.569713,0.0394921,0.550895,0.0232289,0,0.527129,0.0352707,0,0.528754,0.031985,0,0.528594,0.0357728,0,0.547491,0.0515737,0,0.566765,0.0617974,0,0.606638,0.0709593,0,1.40432,0.154907,1.39593,0.158125,1.41933,0.165745,1.39429,0.152262,1.42598,0.175122,1.44671,0.196946,0.253463,0.0153756,0.253297,0.0181403,0.254127,0.0229958,0.257155,0.0213746,0.254265,0.0177045,0.251069,0.0323936,0.0715963,0.00960785,0.0747579,0.0116507,0.077399,0.0106391,0.0906168,0.0195824,0.114854,0.0256702,0.160878,0.0488864,0.392218,0.19574,0.457263,0.158045,0.459923,0.14334,0.427333,0.164345,0.451901,0.150827,0.463362,0.134514,0.375687,0.177461,0.0933992,0.0985128,0.121079,0.105802,0.102231,0.0967751,0.082319,0.0867912,0.107342,0.093438,0.113738,0.0995391,0.0754972,0.0997251,0.460088,0.121738,17.046,1.239,0.0416667,0.201941,0,0,0.4375,0.501328,0.0833333,0.27931,0,0,0.830159,0.0256066
7,0.05,0.01,0,0.01,20,0.75,0.9,0.5,100,0.564669,0.0407545,0.504896,0.0446384,0.516397,0.047176,0.504599,0.0474165,0.499243,0.0461847,0.504814,0.037462,0.5637,0.0381658,0.546354,0.022199,0,0.525027,0.0351733,0,0.527183,0.0320179,0,0.525875,0.0362627,0,0.542386,0.0517413,0,0.56029,0.0601094,0,0.597364,0.0683289,0,1.39803,0.153294,1.38953,0.156948,1.41257,0.164362,1.38761,0.150836,1.41744,0.17381,1.43485,0.195616,0.252236,0.0151209,0.253038,0.0184146,0.252245,0.0227249,0.257677,0.0221791,0.255187,0.0185906,0.256263,0.0314065,0.0705108,0.00937086,0.0733951,0.0110103,0.0761142,0.0103684,0.0883483,0.0187775,0.110796,0.0241497,0.151723,0.0458267,0.401593,0.194488,0.461406,0.1585,0.465214,0.145328,0.430486,0.166462,0.455027,0.14975,0.46936,0.1359,0.384869,0.175473,0.0955137,0.0955562,0.118789,0.102989,0.101612,0.0963459,0.0814637,0.0869476,0.10269,0.0915132,0.113978,0.0973419,0.0702159,0.0904729,0.474273,0.126835,17.1596,1.2428,0.0208333,0.144338,0,0,0.4375,0.501328,0.0833333,0.27931,0,0,0.827778,0.0258989
7,0.05,0.01,0,0.01,20,0.75,0.95,0.5,100,0.559016,0.0400691,0.503854,0.0439184,0.51535,0.0467379,0.50347,0.0468877,0.498238,0.0459248,0.503577,0.037298,0.559344,0.0371564,0.542278,0.0215539,0,0.522919,0.0346236,0,0.524457,0.0313897,0,0.522942,0.0354083,0,0.539115,0.0516784,0,0.555086,0.0608496,0,0.589151,0.0689646,0,1.39129,0.151572,1.3827,0.15563,1.40541,0.162837,1.38056,0.149235,1.40889,0.172283,1.42356,0.194212,0.251626,0.0141372,0.251346,0.0166229,0.251622,0.0213586,0.255665,0.0188049,0.253886,0.0212559,0.250459,0.0311414,0.0694781,0.00915989,0.0721373,0.0104585,0.0749508,0.010133,0.0863456,0.0180658,0.107304,0.0228935,0.143893,0.0430555,0.408228,0.192484,0.464343,0.158482,0.469705,0.147466,0.432763,0.166916,0.459267,0.150606,0.472242,0.136597,0.393466,0.17272,0.101337,0.0996725,0.120027,0.104831,0.104262,0.0997906,0.0800587,0.0864369,0.1012,0.0923027,0.116259,0.0955635,0.0716574,0.0916987,0.488169,0.132547,17.2717,1.24651,0.0208333,0.144338,0,0,0.416667,0.498224,0.0833333,0.27931,0,0,0.825,0.0257728
7,0.05,0.01,0,0.01,20,0.75,1,0.5,100,0.554016,0.039549,0.502399,0.0443794,0.515065,0.0464607,0.50278,0.046775,0.497315,0.0447921,0.502794,0.0368902,0.555275,0.0362602,0.5386,0.0211135,0,0.522024,0.0345921,0,0.522308,0.0320126,0,0.52083,0.0349916,0,0.535929,0.0502254,0,0.548869,0.061124,0,0.581639,0.068666,0,1.38415,0.149744,1.37555,0.154178,1.39788,0.161197,1.3732,0.14756,1.4003,0.170567,1.41278,0.192731,0.252212,0.0135878,0.251346,0.0171342,0.251873,0.0213781,0.256114,0.0192828,0.253285,0.0209266,0.250155,0.0325882,0.0684895,0.00897267,0.0709823,0.00999622,0.0738673,0.00992905,0.084557,0.0174448,0.104245,0.0218445,0.137169,0.0405488,0.413041,0.19043,0.465542,0.157905,0.471079,0.147565,0.433232,0.166562,0.460902,0.151027,0.475121,0.135922,0.400532,0.171554,0.102806,0.100769,0.119422,0.105636,0.106756,0.102888,0.0799004,0.0878427,0.101524,0.0945611,0.120633,0.0964842,0.073599,0.0881998,0.501697,0.13877,17.3819,1.25011,0.0208333,0.144338,0,0,0.395833,0.494204,0.0625,0.244623,0,0,0.823115,0.0257302
7,0.05,0.01,0,0.01,20,0.75,1.05,0.5,100,0.550583,0.038608,0.5015,0.0444542,0.514309,0.0463809,0.502251,0.0465783,0.497332,0.0445039,0.501275,0.0363505,0.551837,0.035668,0.535778,0.0205211,0,0.520973,0.0337892,0,0.521032,0.0316331,0,0.518773,0.0355927,0,0.532815,0.0501148,0,0.54548,0.0593458,0,0.575597,0.0662678,0,1.37669,0.147835,1.36815,0.152609,1.39011,0.159457,1.3656,0.145785,1.39165,0.168763,1.40243,0.191144,0.252995,0.0131575,0.249756,0.0177128,0.25169,0.0205758,0.255451,0.0213132,0.252674,0.0230789,0.250685,0.0331089,0.0675443,0.00880774,0.0699012,0.00959292,0.0728432,0.00973942,0.0829287,0.016908,0.101533,0.0209575,0.131306,0.0383585,0.418187,0.188474,0.468644,0.158481,0.472514,0.146885,0.434856,0.166995,0.464374,0.153193,0.478122,0.137373,0.407802,0.171726,0.101346,0.105206,0.119779,0.107805,0.109787,0.106936,0.0801635,0.0903717,0.101491,0.0957889,0.121928,0.0963502,0.075599,0.084124,0.515157,0.145702,17.4897,1.25358,0.0208333,0.144338,0,0,0.3125,0.468417,0.0625,0.244623,0,0,0.820655,0.0257088
7,0.05,0.01,0,0.01,20,0.75,1.1,0.5,100,0.547179,0.0395249,0.500782,0.0431754,0.513332,0.0457543,0.501634,0.046358,0.496671,0.0437765,0.499903,0.0363247,0.549342,0.0360498,0.533377,0.0209823,0,0.519421,0.0345056,0,0.519847,0.0316292,0,0.517181,0.0359444,0,0.530411,0.0507205,0,0.541671,0.0603122,0,0.571729,0.066274,0,1.36899,0.145866,1.36054,0.150931,1.38221,0.157672,1.3578,0.143963,1.38292,0.166897,1.39244,0.189305,0.250893,0.0133094,0.249691,0.0177401,0.252141,0.0200508,0.255747,0.0230136,0.252695,0.024028,0.253538,0.0363222,0.0666305,0.00865759,0.0688789,0.00923758,0.0718675,0.00956402,0.0814326,0.0164263,0.0991069,0.0201891,0.126159,0.0364203,0.42289,0.187311,0.469621,0.157842,0.477316,0.147165,0.438745,0.168342,0.466328,0.153126,0.480968,0.138981,0.412758,0.171911,0.0989781,0.104173,0.117236,0.105469,0.111314,0.106126,0.0809306,0.0921085,0.102962,0.0997577,0.124294,0.0988657,0.0771075,0.0812496,0.528274,0.153157,17.5951,1.25689,0.0208333,0.144338,0,0,0.333333,0.476393,0.0416667,0.201941,0,0,0.818433,0.0255788
7,0.05,0.01,0,0.01,20,0.75,1.15,0.5,100,0.544535,0.0391921,0.500452,0.0442318,0.51317,0.0448486,0.500991,0.04689,0.496525,0.043227,0.499407,0.0356324,0.546186,0.0361834,0.531171,0.0209506,0,0.518653,0.034229,0,0.518562,0.0315859,0,0.515958,0.0365637,0,0.528178,0.0509768,0,0.539926,0.0606355,0,0.565748,0.0684502,0,1.36106,0.143847,1.35275,0.149179,1.37416,0.155823,1.34985,0.142092,1.37413,0.164957,1.38266,0.187312,0.251761,0.0132616,0.250339,0.0169216,0.251996,0.0191177,0.25535,0.0218998,0.254213,0.0240421,0.253631,0.0370572,0.0657471,0.00851842,0.0679116,0.00891778,0.0709301,0.00940671,0.0800651,0.0159859,0.0969073,0.0195285,0.121651,0.034689,0.426515,0.186839,0.473355,0.160057,0.478783,0.148849,0.44067,0.170272,0.469198,0.153243,0.482986,0.138059,0.417932,0.173483,0.0974743,0.101984,0.114208,0.101031,0.111974,0.105561,0.0816038,0.0922784,0.104514,0.103376,0.124093,0.100451,0.078136,0.0793491,0.541545,0.161326,17.6977,1.26004,0.0208333,0.144338,0,0,0.3125,0.468417,0.0416667,0.201941,0,0,0.816786,0.0260862
